applicant_id,age,gender,state,area_type,occupation,education_level,annual_income_inr,is_student,is_farmer,land_holding_acres,has_disability,is_senior_citizen,has_aadhaar,has_income_cert,has_bank_passbook,has_edu_cert,document_readiness_score,scheme_id,scheme_name,scheme_category,max_income_limit,scheme_benefit_value_inr,eligibility_match_score,grant_probability,processing_days,disbursed_grant_inr,application_outcome,is_approved
APP-119469,33,Female,Maharashtra,Urban,Farmer,12th Pass,169814,0,1,2.04,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,100,0.99,7,34650,APPROVED,1
APP-119470,33,Female,Bihar,Rural,Unemployed,Graduate,400930,0,0,0.0,1,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8859,23,0,REJECTED,0
APP-119471,43,Male,Karnataka,Rural,Farmer,10th Pass,77565,0,1,1.57,0,0,1,0,1,1,75.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9268,12,463406,APPROVED,1
APP-119472,26,Male,West Bengal,Rural,Daily wage worker,Undergraduate,87847,0,0,0.0,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9023,15,451132,APPROVED,1
APP-119473,40,Female,Tamil Nadu,Rural,Student,Below 10th,335209,1,0,0.0,0,0,1,0,1,0,62.5,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.6691,52,0,REJECTED,0
APP-119474,46,Female,Rajasthan,Urban,Daily wage worker,10th Pass,169649,0,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9716,5,174886,APPROVED,1
APP-119475,44,Male,Madhya Pradesh,Rural,Homemaker,12th Pass,278584,0,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.99,11,178200,APPROVED,1
APP-119476,21,Male,Uttar Pradesh,Rural,Student,10th Pass,20000,1,0,0.0,0,0,1,1,0,0,62.5,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.9037,11,117478,APPROVED,1
APP-119477,39,Male,Telangana,Rural,Student,10th Pass,450000,1,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.9162,6,91621,APPROVED,1
APP-119478,45,Female,Tamil Nadu,Rural,Farmer,10th Pass,289928,0,1,1.9,0,0,1,0,1,0,62.5,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.7236,52,0,REJECTED,0
APP-119479,44,Male,Telangana,Rural,Salaried,12th Pass,805666,0,0,0.0,0,0,1,0,0,1,50.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,50,0.4699,49,0,REJECTED,0
APP-119480,47,Male,West Bengal,Rural,Student,Graduate,206880,1,0,0.0,0,0,1,0,1,1,75.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8294,44,0,REJECTED,0
APP-119481,54,Female,Andhra Pradesh,Rural,Farmer,12th Pass,144591,0,1,3.24,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.8346,5,20190,APPROVED,1
APP-119482,29,Female,Telangana,Rural,Student,12th Pass,134693,1,0,0.0,0,0,1,1,1,0,87.5,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.7795,10,19487,APPROVED,1
APP-119483,16,Male,Gujarat,Rural,Farmer,10th Pass,51009,0,1,1.53,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.7802,20,18874,APPROVED,1
APP-119484,53,Female,Andhra Pradesh,Urban,Farmer,10th Pass,344240,0,1,2.81,0,0,1,0,1,1,75.0,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.7241,16,13033,APPROVED,1
APP-119485,37,Male,Andhra Pradesh,Rural,Farmer,10th Pass,100626,0,1,1.47,0,0,1,0,1,1,75.0,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.7564,12,13615,APPROVED,1
APP-119486,50,Male,Andhra Pradesh,Rural,Homemaker,12th Pass,195708,0,0,0.0,1,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9495,5,170910,APPROVED,1
APP-119487,39,Female,Kerala,Urban,Daily wage worker,10th Pass,128589,0,0,0.0,1,0,1,1,1,0,87.5,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.7825,54,0,REJECTED,0
APP-119488,74,Female,Karnataka,Rural,Retired,Below 10th,184858,0,0,0.0,0,1,1,1,1,0,87.5,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9579,18,478951,APPROVED,1
APP-119489,26,Male,Telangana,Rural,Daily wage worker,Below 10th,46502,0,0,0.0,0,0,1,1,1,0,87.5,scheme-007,Youth Internship Programme,Employment,400000,66000,100,0.9363,15,61799,APPROVED,1
APP-119490,53,Male,Telangana,Rural,Student,10th Pass,39522,1,0,0.0,1,0,1,1,1,1,100.0,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.7683,10,13829,APPROVED,1
APP-119491,25,Female,Andhra Pradesh,Rural,Salaried,10th Pass,422394,0,0,0.0,0,0,1,0,1,1,75.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,100,0.9153,15,91531,APPROVED,1
APP-119492,45,Male,Maharashtra,Rural,Self-employed,12th Pass,253456,0,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,35,0.5795,56,0,REJECTED,0
APP-119493,29,Female,West Bengal,Rural,Farmer,10th Pass,56923,0,1,4.88,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.7866,9,19030,APPROVED,1
APP-119494,59,Male,Karnataka,Urban,Salaried,10th Pass,548675,0,0,0.0,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,65,0.7114,44,0,REJECTED,0
APP-119495,29,Male,Karnataka,Urban,Farmer,Undergraduate,278605,0,1,0.27,0,0,1,0,1,1,75.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.8158,13,81576,APPROVED,1
APP-119496,44,Male,Maharashtra,Rural,Student,10th Pass,105324,1,0,0.0,0,0,1,1,1,1,100.0,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.7476,17,13457,APPROVED,1
APP-119497,16,Female,Andhra Pradesh,Rural,Salaried,Graduate,442144,0,0,0.0,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,35,0.6205,37,0,REJECTED,0
APP-119498,16,Male,Andhra Pradesh,Rural,Student,12th Pass,95941,1,0,0.0,0,0,1,1,1,0,87.5,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.7817,9,15634,APPROVED,1
APP-119499,16,Male,Andhra Pradesh,Urban,Student,12th Pass,304650,1,0,0.0,0,0,1,1,1,0,87.5,scheme-009,Rural Housing Assistance,Housing,180000,130000,35,0.5338,54,0,REJECTED,0
APP-119500,29,Male,Andhra Pradesh,Urban,Daily wage worker,Graduate,117240,0,0,0.0,0,0,1,0,1,1,75.0,scheme-006,Skill Development Stipend,Employment,350000,18000,100,0.9099,8,16378,APPROVED,1
APP-119501,37,Male,Andhra Pradesh,Urban,Self-employed,12th Pass,309792,0,0,0.0,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.8313,21,54865,APPROVED,1
APP-119502,28,Male,Maharashtra,Rural,Student,Undergraduate,20000,1,0,0.0,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.8686,36,0,REJECTED,0
APP-119503,29,Female,Tamil Nadu,Rural,Farmer,10th Pass,108511,0,1,8.45,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.9559,8,124264,APPROVED,1
APP-119504,59,Female,Telangana,Rural,Salaried,10th Pass,345262,0,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,65,0.814,41,0,REJECTED,0
APP-119505,16,Male,Tamil Nadu,Rural,Student,12th Pass,44370,1,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,55,0.7025,13,70253,APPROVED,1
APP-119506,39,Male,Tamil Nadu,Rural,Student,12th Pass,368679,1,0,0.0,0,0,1,0,1,1,75.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.6577,57,0,REJECTED,0
APP-119507,34,Female,Maharashtra,Rural,Student,10th Pass,450000,1,0,0.0,0,0,0,1,1,1,75.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,65,0.736,37,0,REJECTED,0
APP-119508,16,Female,Madhya Pradesh,Rural,Student,Undergraduate,126848,1,0,0.0,0,0,1,0,1,1,75.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,50,0.5821,52,0,REJECTED,0
APP-119509,37,Male,Andhra Pradesh,Urban,Student,10th Pass,131082,1,0,0.0,0,0,1,1,1,0,87.5,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.8082,14,20206,APPROVED,1
APP-119510,30,Female,Telangana,Rural,Homemaker,Undergraduate,154497,0,0,0.0,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.99,10,495000,APPROVED,1
APP-119511,16,Male,Karnataka,Urban,Self-employed,12th Pass,51340,0,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,70,0.8237,17,148271,APPROVED,1
APP-119512,49,Female,Tamil Nadu,Rural,Student,Below 10th,207776,1,0,0.0,0,0,1,1,1,0,87.5,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.8255,20,16510,APPROVED,1
APP-119513,16,Female,Telangana,Rural,Student,Graduate,21482,1,0,0.0,0,0,1,0,1,1,75.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9593,16,479657,APPROVED,1
APP-119514,39,Female,Tamil Nadu,Rural,Farmer,12th Pass,108912,0,1,0.83,0,0,0,1,1,1,75.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.6913,8,45624,APPROVED,1
APP-119515,25,Female,Tamil Nadu,Rural,Farmer,Undergraduate,254870,0,1,3.64,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.7147,59,0,REJECTED,0
APP-119516,48,Male,Telangana,Urban,Farmer,Graduate,216996,0,1,1.93,0,0,1,0,1,1,75.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.9606,16,5764,APPROVED,1
APP-119517,38,Male,Andhra Pradesh,Rural,Farmer,Undergraduate,30000,0,1,0.57,0,0,0,1,1,0,62.5,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.8451,12,5071,APPROVED,1
APP-119518,65,Male,Andhra Pradesh,Urban,Farmer,Graduate,93095,0,1,0.46,0,1,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.8954,5,59100,APPROVED,1
APP-119519,41,Female,Maharashtra,Rural,Student,Graduate,46778,1,0,0.0,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.8308,10,20099,APPROVED,1
APP-119520,18,Male,Maharashtra,Urban,Student,12th Pass,320821,1,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,35,0.552,41,0,REJECTED,0
APP-119521,16,Male,Madhya Pradesh,Rural,Student,Postgraduate,58856,1,0,0.0,0,0,1,0,1,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.767,9,18556,APPROVED,1
APP-119522,16,Male,Bihar,Rural,Student,Postgraduate,90345,1,0,0.0,0,0,1,0,1,1,75.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.7641,15,50431,APPROVED,1
APP-119523,29,Female,Telangana,Rural,Student,Undergraduate,449709,1,0,0.0,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,65,0.7824,46,0,REJECTED,0
APP-119524,34,Male,Gujarat,Rural,Farmer,10th Pass,214953,0,1,2.94,0,0,1,0,1,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.4275,37,0,REJECTED,0
APP-119525,25,Male,Andhra Pradesh,Rural,Farmer,Postgraduate,130699,0,1,0.39,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,100,0.99,15,19800,APPROVED,1
APP-119526,16,Male,Telangana,Urban,Student,10th Pass,28937,1,0,0.0,0,0,1,1,1,0,87.5,scheme-009,Rural Housing Assistance,Housing,180000,130000,70,0.7594,8,98716,APPROVED,1
APP-119527,52,Female,Telangana,Rural,Farmer,Undergraduate,184505,0,1,0.02,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.7347,45,0,REJECTED,0
APP-119528,27,Female,Maharashtra,Rural,Farmer,Undergraduate,47704,0,1,3.98,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,100,0.99,5,14850,APPROVED,1
APP-119529,31,Male,Gujarat,Rural,Farmer,12th Pass,183881,0,1,2.25,0,0,1,0,1,1,75.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.6946,43,0,REJECTED,0
APP-119530,47,Female,Telangana,Urban,Student,Undergraduate,147824,1,0,0.0,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.99,12,128700,APPROVED,1
APP-119531,37,Female,West Bengal,Urban,Student,12th Pass,22306,1,0,0.0,0,0,1,0,1,1,75.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.7148,40,0,REJECTED,0
APP-119532,45,Female,Karnataka,Rural,Homemaker,12th Pass,188109,0,0,0.0,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.8865,48,0,REJECTED,0
APP-119533,16,Male,Andhra Pradesh,Urban,Student,Postgraduate,47237,1,0,0.0,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,50,0.7249,50,0,REJECTED,0
APP-119534,17,Female,Telangana,Rural,Student,12th Pass,83642,1,0,0.0,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,100,0.9574,7,33507,APPROVED,1
APP-119535,38,Female,Andhra Pradesh,Rural,Self-employed,Undergraduate,263566,0,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,35,0.646,44,0,REJECTED,0
APP-119536,44,Female,Telangana,Urban,Daily wage worker,Graduate,56772,0,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.99,12,178200,APPROVED,1
APP-119537,28,Male,West Bengal,Urban,Unemployed,10th Pass,291675,0,0,0.0,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,100,0.99,5,65340,APPROVED,1
APP-119538,57,Male,Andhra Pradesh,Rural,Student,Below 10th,66452,1,0,0.0,0,0,1,0,0,0,37.5,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.6209,17,15523,APPROVED,1
APP-119539,37,Male,Telangana,Urban,Unemployed,10th Pass,79592,0,0,0.0,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.99,15,128700,APPROVED,1
APP-119540,24,Female,Uttar Pradesh,Rural,Self-employed,12th Pass,240417,0,0,0.0,0,0,1,1,0,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.5126,52,0,REJECTED,0
APP-119541,38,Female,Uttar Pradesh,Urban,Student,10th Pass,192198,1,0,0.0,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.8186,9,28652,APPROVED,1
APP-119542,54,Male,Bihar,Rural,Salaried,Below 10th,149597,0,0,0.0,0,0,1,1,1,0,87.5,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.7958,23,14324,APPROVED,1
APP-119543,56,Female,Uttar Pradesh,Rural,Farmer,Below 10th,30000,0,1,0.24,1,0,1,1,1,0,87.5,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9476,18,473791,APPROVED,1
APP-119544,34,Female,Telangana,Urban,Farmer,12th Pass,159386,0,1,19.19,0,0,1,0,1,1,75.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.9658,19,125558,APPROVED,1
APP-119545,17,Female,Karnataka,Urban,Unemployed,Graduate,295928,0,0,0.0,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,50,0.6878,50,0,REJECTED,0
APP-119546,16,Male,Telangana,Urban,Student,10th Pass,20000,1,0,0.0,0,0,1,0,1,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.6773,15,16386,APPROVED,1
APP-119547,61,Male,Tamil Nadu,Rural,Retired,10th Pass,278159,0,0,0.0,0,1,1,0,1,1,75.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,35,0.5331,55,0,REJECTED,0
APP-119548,16,Male,Telangana,Urban,Student,10th Pass,231032,1,0,0.0,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9358,19,467877,APPROVED,1
APP-119549,20,Female,Andhra Pradesh,Rural,Student,12th Pass,39564,1,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,100,0.99,13,24750,APPROVED,1
APP-119550,54,Male,Karnataka,Rural,Homemaker,Postgraduate,268235,0,0,0.0,0,0,1,1,1,0,87.5,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,65,0.7554,33,0,REJECTED,0
APP-119551,42,Male,Rajasthan,Rural,Farmer,12th Pass,81188,0,1,1.79,0,0,1,1,1,0,87.5,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.7742,16,27098,APPROVED,1
APP-119552,24,Male,Maharashtra,Rural,Farmer,10th Pass,157639,0,1,0.5,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,100,0.99,10,19800,APPROVED,1
APP-119553,22,Male,Andhra Pradesh,Rural,Student,12th Pass,448915,1,0,0.0,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.5363,45,0,REJECTED,0
APP-119554,16,Male,Karnataka,Urban,Student,10th Pass,279781,1,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,70,0.815,13,146709,APPROVED,1
APP-119555,26,Female,Telangana,Rural,Farmer,10th Pass,71825,0,1,2.49,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.7553,12,18882,APPROVED,1
APP-119556,41,Female,Madhya Pradesh,Rural,Daily wage worker,10th Pass,126591,0,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.8372,13,20930,APPROVED,1
APP-119557,32,Male,Rajasthan,Urban,Farmer,10th Pass,81876,0,1,5.08,0,0,1,1,1,1,100.0,scheme-006,Skill Development Stipend,Employment,350000,18000,100,0.99,9,17820,APPROVED,1
APP-119558,20,Male,Maharashtra,Rural,Student,12th Pass,20000,1,0,0.0,1,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.7727,5,50999,APPROVED,1
APP-119559,17,Male,Telangana,Rural,Student,Below 10th,365351,1,0,0.0,0,0,1,1,1,0,87.5,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,35,0.562,42,0,REJECTED,0
APP-119560,43,Male,Telangana,Rural,Farmer,Undergraduate,128902,0,1,2.0,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.8147,16,16294,APPROVED,1
APP-119561,67,Male,Andhra Pradesh,Rural,Unemployed,10th Pass,224566,0,0,0.0,0,1,1,1,1,0,87.5,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8363,45,0,REJECTED,0
APP-119562,27,Male,Bihar,Rural,Unemployed,10th Pass,162760,0,0,0.0,0,0,1,0,1,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.5401,45,0,REJECTED,0
APP-119563,43,Male,West Bengal,Rural,Daily wage worker,10th Pass,154774,0,0,0.0,0,0,1,1,0,1,75.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.6931,12,45745,APPROVED,1
APP-119564,22,Female,Uttar Pradesh,Urban,Student,Below 10th,21892,1,0,0.0,0,0,1,1,1,0,87.5,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,100,0.9682,21,24204,APPROVED,1
APP-119565,16,Male,Andhra Pradesh,Rural,Student,10th Pass,152994,1,0,0.0,0,0,1,1,0,1,75.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,70,0.7813,18,140637,APPROVED,1
APP-119566,28,Female,Tamil Nadu,Rural,Farmer,Undergraduate,183862,0,1,1.18,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,100,0.9898,16,19795,APPROVED,1
APP-119567,63,Female,Telangana,Urban,Retired,12th Pass,40000,0,0,0.0,0,1,0,0,0,1,25.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.764,30,381981,APPROVED,1
APP-119568,32,Female,Tamil Nadu,Rural,Daily wage worker,Below 10th,144842,0,0,0.0,0,0,0,0,1,0,37.5,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.5232,52,0,REJECTED,0
APP-119569,26,Female,Madhya Pradesh,Rural,Unemployed,10th Pass,293073,0,0,0.0,0,0,1,1,1,0,87.5,scheme-001,National Merit Scholarship,Education,300000,20000,100,0.9883,16,19765,APPROVED,1
APP-119570,49,Female,Andhra Pradesh,Rural,Farmer,10th Pass,30000,0,1,8.33,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.99,10,495000,APPROVED,1
APP-119571,36,Male,Tamil Nadu,Urban,Daily wage worker,Undergraduate,66074,0,0,0.0,0,0,1,0,1,1,75.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.8946,12,161033,APPROVED,1
APP-119572,17,Male,Telangana,Rural,Farmer,10th Pass,165165,0,1,7.03,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,70,0.8764,14,5258,APPROVED,1
APP-119573,16,Female,Telangana,Rural,Student,Below 10th,103634,1,0,0.0,0,0,1,1,1,0,87.5,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,100,0.8906,19,22266,APPROVED,1
APP-119574,24,Female,Telangana,Rural,Farmer,10th Pass,193998,0,1,3.42,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.99,8,5940,APPROVED,1
APP-119575,43,Female,Telangana,Rural,Farmer,Undergraduate,102681,0,1,6.87,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.7875,18,19052,APPROVED,1
APP-119576,20,Female,West Bengal,Rural,Farmer,10th Pass,211863,0,1,4.89,0,0,1,1,0,1,75.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.7208,7,47571,APPROVED,1
APP-119577,16,Female,Kerala,Rural,Student,Graduate,115020,1,0,0.0,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.8237,9,16474,APPROVED,1
APP-119578,16,Male,Maharashtra,Urban,Student,Graduate,20000,1,0,0.0,1,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,50,0.66,51,0,REJECTED,0
APP-119579,25,Male,Maharashtra,Rural,Self-employed,12th Pass,353078,0,0,0.0,1,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.8699,9,86993,APPROVED,1
APP-119580,36,Male,Telangana,Urban,Daily wage worker,Postgraduate,128614,0,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.9364,20,93636,APPROVED,1
APP-119581,35,Male,Telangana,Rural,Farmer,12th Pass,165651,0,1,6.71,0,0,1,1,1,0,87.5,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,100,0.9894,21,14841,APPROVED,1
APP-119582,38,Female,Andhra Pradesh,Urban,Farmer,10th Pass,110964,0,1,3.01,0,0,1,1,1,0,87.5,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.7408,14,14816,APPROVED,1
APP-119583,35,Female,Maharashtra,Rural,Unemployed,12th Pass,411552,0,0,0.0,0,0,1,0,0,1,50.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.7072,39,0,REJECTED,0
APP-119584,16,Male,Karnataka,Rural,Student,Below 10th,188188,1,0,0.0,0,0,1,1,1,0,87.5,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.798,20,14364,APPROVED,1
APP-119585,16,Male,Uttar Pradesh,Urban,Student,Below 10th,77256,1,0,0.0,0,0,1,1,1,0,87.5,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.7074,16,46691,APPROVED,1
APP-119586,27,Female,Maharashtra,Urban,Student,10th Pass,20000,1,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,100,0.99,13,99000,APPROVED,1
APP-119587,51,Female,Maharashtra,Rural,Self-employed,12th Pass,289235,0,0,0.0,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.8405,31,16809,APPROVED,1
APP-119588,38,Male,Karnataka,Urban,Farmer,Undergraduate,216544,0,1,0.15,0,0,1,0,1,1,75.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.6653,14,16633,APPROVED,1
APP-119589,16,Female,Bihar,Urban,Student,12th Pass,96416,1,0,0.0,0,0,1,0,1,1,75.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,50,0.7134,35,0,REJECTED,0
APP-119590,25,Female,Karnataka,Rural,Student,Graduate,36061,1,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,100,0.99,14,24750,APPROVED,1
APP-119591,24,Female,Karnataka,Rural,Unemployed,Graduate,105529,0,0,0.0,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,100,0.9752,16,64365,APPROVED,1
APP-119592,38,Female,Andhra Pradesh,Rural,Farmer,10th Pass,232887,0,1,1.05,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,100,0.9639,5,14459,APPROVED,1
APP-119593,68,Male,Telangana,Rural,Self-employed,Graduate,183292,0,0,0.0,0,1,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.8064,20,20159,APPROVED,1
APP-119594,38,Other,Uttar Pradesh,Rural,Student,10th Pass,241311,1,0,0.0,0,0,0,1,1,1,75.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.8962,18,448077,APPROVED,1
APP-119595,36,Female,Uttar Pradesh,Rural,Student,Undergraduate,252720,1,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9896,8,178136,APPROVED,1
